Title,URL,Description,Highlight,Sentiment Score
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Home Sales Before the bell: Vertiv (VRT), Boeing (BA), AT & T (T), Coca-Cola (KO), GE Vernova (GEV), Thermo Fisher Scientific (TMO), Boston Scientific (BSX), General Dynamics (GD), Hilton (HLT) After the bell: Tesla (TSLA), Lam Research (LRCX), International Business Machines (IBM), Newmont Mining (NEM), ServiceNow (NOW), Viking Therapeutics (VKTX), <em>Las</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Vegas</em> <em>Sands</em> (LVS), T-Mobile (TMUS), Vista Energy (VIST), Mattel (MAT), O'Reilly Automotive (ORLY), Whirlpool (WHR) Thursday, Oct. 24 8:30 a.m.",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"But really, it's all about earnings with more than 100 of the S & P 500 companies reporting, including Club health and life sciences company <em>Danaher</em> on Tuesday and industrials Dover and Honeywell on Thursday.",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Earnings <em>Danaher</em> : We're encouraged heading into the quarter after German bioprocessing peer Sartorius said its customers are on the verge of completing their inventory destocking and its orders, which have been the headwind all year for both Sartorius and <em>Danaher</em>, were up 9% sequentially.",0.3612
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"As a result of the Sartorius update, expectations are somewhat elevated for <em>Danaher</em> — so, we expect to hear good things because management has made a concerted effort to keep guidance conservative.",0.4404
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"As of Friday afternoon, LSEG's analysts' consensus estimates for <em>Danaher</em> are third-quarter sales of $5.59 billion and earnings per share (EPS) of $1.57. Honeywell : We just got an update from management on its plans to streamline the business when the company announced plans to spin off its advanced materials division .",0.4939
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Week ahead Monday, Oct. 21 After the bell earnings: SAP (SAP), Nucor (NUE), Logitech (LOGI) Tuesday, Oct. 22 Before the bell: <em>Danaher</em> (DHR), Verizon (VZ), General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: Existing Home Sales Before the bell: Vertiv (VRT), Boeing (BA), AT & T (T), Coca-Cola (KO), GE Vernova (GEV), Thermo Fisher Scientific (TMO), Boston Scientific (BSX), <em>General</em> <em>Dynamics</em> (GD), Hilton (HLT) After the bell: Tesla (TSLA), Lam Research (LRCX), International Business Machines (IBM), Newmont Mining (NEM), ServiceNow (NOW), Viking Therapeutics",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System (R) After the bell: DexCom (DXCM), Deckers Brands (DECK), Skechers (SKX), Boyd Gaming (BYD), <em>Edwards</em>",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Lifesciences</em> (EW), Western Digital (WDC), Boston Beer Company (SAM), Texas Roadhouse (TXRH), Vale (VALE), Capital One Financial (COF) Friday, Oct. 25 Before the bell: New York Community Bancorp (NYCB), Colgate-Palmolive (CL), Newell Brands (NWL), AutoNation (AN) (See here for a full list of the stocks in Jim Cramer's Charitable Trust.)",0.4019
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), <em>Union</em> <em>Pacific</em> (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), <em>Northrop</em> <em>Grumman</em> (NOC), Ryder System",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Week ahead Monday, Oct. 21 After the bell earnings: SAP (SAP), Nucor (NUE), Logitech (LOGI) Tuesday, Oct. 22 Before the bell: Danaher (DHR), Verizon (VZ), General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), <em>Kimberly</em>-<em>Clark</em> (KMB), Norfolk",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Week ahead Monday, Oct. 21 After the bell earnings: SAP (SAP), <em>Nucor</em> (NUE), Logitech (LOGI) Tuesday, Oct. 22 Before the bell: Danaher (DHR), Verizon (VZ), General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Thermo Fisher Scientific (TMO), Boston Scientific (BSX), General Dynamics (GD), Hilton (HLT) After the bell: Tesla (TSLA), Lam Research (LRCX), International Business Machines (IBM), Newmont Mining (NEM), ServiceNow (NOW), Viking Therapeutics (VKTX), Las Vegas Sands (LVS), T-Mobile (TMUS), Vista Energy (VIST), Mattel (MAT), O'Reilly Automotive (ORLY), <em>Whirlpool</em>",0.4939
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Hasbro (HAS), Northrop Grumman (NOC), Ryder System (R) After the bell: DexCom (DXCM), Deckers Brands (DECK), Skechers (SKX), Boyd Gaming (BYD), Edwards Lifesciences (EW), Western Digital (WDC), Boston Beer Company (SAM), Texas Roadhouse (TXRH), Vale (VALE), Capital One Financial (COF) Friday, Oct. 25 Before the bell: New York Community Bancorp (NYCB), <em>Colgate</em>-<em>Palmolive</em>",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System (R) After the bell: DexCom (DXCM), Deckers Brands (DECK), Skechers (SKX), Boyd Gaming (BYD), Edwards Lifesciences (EW), Western Digital (WDC), Boston Beer Company (SAM), Texas Roadhouse (TXRH), Vale (VALE), <em>Capital</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>One</em> <em>Financial</em> (COF) Friday, Oct. 25 Before the bell: New York Community Bancorp (NYCB), Colgate-Palmolive (CL), Newell Brands (NWL), AutoNation (AN) (See here for a full list of the stocks in Jim Cramer's Charitable Trust.)",0.4019
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Week ahead Monday, Oct. 21 After the bell earnings: SAP (SAP), Nucor (NUE), Logitech (LOGI) Tuesday, Oct. 22 Before the bell: Danaher (DHR), Verizon (VZ), General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), <em>Norfolk</em>",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Southern</em> (NSC), PulteGroup (PHM), Polaris (PII) After the bell: Enphase Energy (ENPH), Seagate Technology (STX), Baker Hughes (BKR), Texas Instruments (TXN), Canadian National Railway Company (CNI) Wednesday, Oct. 23 10 a.m.",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk Southern (NSC), PulteGroup (PHM), Polaris (PII) After the bell: Enphase Energy (ENPH), Seagate Technology (STX), Baker Hughes (BKR), Texas Instruments (TXN), <em>Canadian</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>National</em> <em>Railway</em> <em>Company</em> (CNI) Wednesday, Oct. 23 10 a.m.",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), <em>Harley</em>-<em>Davidson</em> (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Week ahead Monday, Oct. 21 After the bell earnings: SAP (SAP), Nucor (NUE), Logitech (LOGI) Tuesday, Oct. 22 Before the bell: Danaher (DHR), Verizon (VZ), General Motors (GM), <em>Freeport</em>-<em>McMoRan</em> (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: Existing Home Sales Before the bell: Vertiv (VRT), Boeing (BA), AT & T (T), Coca-Cola (KO), GE Vernova (GEV), <em>Thermo</em> <em>Fisher</em> <em>Scientific</em> (TMO), Boston Scientific (BSX), General Dynamics (GD), Hilton (HLT) After the bell: Tesla (TSLA), Lam Research (LRCX), International Business Machines (IBM), Newmont Mining (NEM), ServiceNow (NOW), Viking Therapeutics",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), <em>United</em> <em>Parcel</em> <em>Service</em> (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), Tractor Supply Company (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: Existing Home Sales Before the bell: Vertiv (VRT), Boeing (BA), AT & T (T), Coca-Cola (KO), GE Vernova (GEV), Thermo Fisher Scientific (TMO), Boston Scientific (BSX), General Dynamics (GD), Hilton (HLT) After the bell: Tesla (TSLA), Lam Research (LRCX), International Business Machines (IBM), Newmont Mining (NEM), <em>ServiceNow</em> (NOW), Viking Therapeutics",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"the bell earnings: SAP (SAP), Nucor (NUE), Logitech (LOGI) Tuesday, Oct. 22 Before the bell: Danaher (DHR), Verizon (VZ), General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk Southern (NSC), PulteGroup (PHM), <em>Polaris</em>",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,", Oct. 21 After the bell earnings: SAP (SAP), Nucor (NUE), Logitech (LOGI) Tuesday, Oct. 22 Before the bell: Danaher (DHR), Verizon (VZ), General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk Southern (NSC), <em>PulteGroup</em>",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"What a difference two days can make, though, as strong results and commentary from <em>Taiwan</em> <em>Semiconductor</em> <em>Manufacturing</em> <em>Company</em> on Thursday boosted the chip group. Club name Nvidia gained more than 2% on the week and closed Friday just under Monday's record. AMD and Broadcom, however, finished the week lower.",0.7351
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System (R) After the bell: DexCom (DXCM), Deckers Brands (DECK), Skechers (SKX), Boyd Gaming (BYD), Edwards Lifesciences (EW), Western Digital (WDC), Boston Beer Company (SAM), Texas Roadhouse (TXRH), Vale (VALE), Capital One Financial (COF) Friday, Oct. 25 Before the bell: New York <em>Community</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Bancorp</em> (NYCB), Colgate-Palmolive (CL), Newell Brands (NWL), AutoNation (AN) (See here for a full list of the stocks in Jim Cramer's Charitable Trust.)",0.4019
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), <em>Tractor</em> <em>Supply</em> <em>Company</em> (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: Existing Home Sales Before the bell: Vertiv (VRT), Boeing (BA), AT & T (T), Coca-Cola (KO), GE Vernova (GEV), Thermo Fisher Scientific (TMO), Boston Scientific (BSX), General Dynamics (GD), Hilton (HLT) After the bell: Tesla (TSLA), Lam Research (LRCX), International Business Machines (IBM), Newmont Mining (NEM), ServiceNow (NOW), <em>Viking</em> <em>Therapeutics</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"Nucor (NUE), Logitech (LOGI) Tuesday, Oct. 22 Before the bell: Danaher (DHR), Verizon (VZ), General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk Southern (NSC), PulteGroup (PHM), Polaris (PII) After the bell: <em>Enphase</em>",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>Energy</em> (ENPH), Seagate Technology (STX), Baker Hughes (BKR), Texas Instruments (TXN), Canadian National Railway Company (CNI) Wednesday, Oct. 23 10 a.m.",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"General Motors (GM), Freeport-McMoRan (FCX), RTX (RTX), 3M (MMM), GE Aerospace (GE), Lockheed Martin (LMT), Quest Diagnostics (DGX), Fiserv (FI), Philip Morris (PM), Kimberly-Clark (KMB), Norfolk Southern (NSC), PulteGroup (PHM), Polaris (PII) After the bell: Enphase Energy (ENPH), Seagate Technology (STX), Baker Hughes (BKR), Texas Instruments (TXN), <em>Canadian</em>",0.2732
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"<em>National</em> <em>Railway</em> <em>Company</em> (CNI) Wednesday, Oct. 23 10 a.m.",0
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"ET: New Home Sales Before the bell: Honeywell (HON), Dover (DOV), American Airlines (AAL), United Parcel Service (UPS), Southwest Airlines (LUV), Nasdaq (NDAQ), <em>Tractor</em> <em>Supply</em> <em>Company</em> (TSCO), Carrier Global (CARR), Dow Chemical (DOW), Harley-Davidson (HOG), Union Pacific (UNP), Valero Energy (VLO), Hasbro (HAS), Northrop Grumman (NOC), Ryder System",0.5994
Here are the 5 things that could move the stock market in the week ahead,https://www.cnbc.com/2024/10/20/here-are-the-5-things-that-could-move-the-stock-market-in-the-week-ahead.html,Earnings drove the stock market higher — can they do it again in the next week?,"On Tuesday morning, we added to our <em>Advanced</em> <em>Micro</em> <em>Devices</em> position during the first leg of a chip stock sell-off. That afternoon, the second shoe dropped on Dutch semiconductor equipment maker ASML 's disappointing results, and the whole sector sank further.",-0.4939
